created_at,device_id,lat,lng,organization_name,sacco_name,updated_at
2018-08-06T09:37:19,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27910535,36.8957615,Facebook Matatu Project,Umoinner,2018-08-06T09:44:47
2018-08-06T09:49:09,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790927333333333,36.89574028333333,Facebook Matatu Project,Umoinner,2018-08-06T09:49:10
2018-08-06T09:52:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790927333333333,36.89574028333333,Facebook Matatu Project,Umoinner,2018-08-06T09:52:49
2018-08-06T09:57:48,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790972,36.8957961,Facebook Matatu Project,Umoinner,2018-08-06T09:57:52
2018-08-06T10:02:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27906245,36.895759633333334,Facebook Matatu Project,Umoinner,2018-08-06T10:02:56
2018-08-06T10:08:03,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27906245,36.895759633333334,Facebook Matatu Project,Umoinner,2018-08-06T10:08:07
2018-08-06T10:13:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27906245,36.895759633333334,Facebook Matatu Project,Umoinner,2018-08-06T10:15:09
2018-08-06T10:19:11,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27906245,36.895759633333334,Facebook Matatu Project,Umoinner,2018-08-06T10:19:13
2018-08-06T10:23:24,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790748833333332,36.89576111666667,Facebook Matatu Project,Umoinner,2018-08-06T10:23:32
2018-08-06T10:28:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790748833333332,36.89576111666667,Facebook Matatu Project,Umoinner,2018-08-06T10:28:35
2018-08-06T10:33:38,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791012166666667,36.89577761666666,Facebook Matatu Project,Umoinner,2018-08-06T10:35:15
2018-08-06T10:39:23,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790846166666667,36.89576648333333,Facebook Matatu Project,Umoinner,2018-08-06T10:39:25
2018-08-06T10:43:53,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790846166666667,36.89576648333333,Facebook Matatu Project,Umoinner,2018-08-06T10:43:53
2018-08-06T10:49:00,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790846166666667,36.89576648333333,Facebook Matatu Project,Umoinner,2018-08-06T10:49:01
2018-08-06T10:54:07,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790846166666667,36.89576648333333,Facebook Matatu Project,Umoinner,2018-08-06T10:57:25
2018-08-06T10:59:14,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790494833333332,36.89583056666667,Facebook Matatu Project,Umoinner,2018-08-06T10:59:22
2018-08-06T11:05:57,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790893833333334,36.89578758333333,Facebook Matatu Project,Umoinner,2018-08-06T11:05:58
2018-08-06T11:09:29,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27908255,36.895793733333335,Facebook Matatu Project,Umoinner,2018-08-06T11:09:37
2018-08-06T11:14:56,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790866666666667,36.89582065,Facebook Matatu Project,Umoinner,2018-08-06T11:14:57
2018-08-06T11:19:43,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790866666666667,36.89582065,Facebook Matatu Project,Umoinner,2018-08-06T11:19:46
2018-08-06T11:24:50,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791046000000001,36.895767766666665,Facebook Matatu Project,Umoinner,2018-08-06T11:24:51
2018-08-06T11:35:05,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791046000000001,36.895767766666665,Facebook Matatu Project,Umoinner,2018-08-06T11:35:09
2018-08-06T11:29:59,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791046000000001,36.895767766666665,Facebook Matatu Project,Umoinner,2018-08-06T11:37:31
2018-08-06T11:45:29,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791304333333333,36.895799933333336,Facebook Matatu Project,Umoinner,2018-08-06T11:45:31
2018-08-06T11:40:12,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791046000000001,36.895767766666665,Facebook Matatu Project,Umoinner,2018-08-06T11:47:32
2018-08-06T11:50:27,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791132333333333,36.895778533333335,Facebook Matatu Project,Umoinner,2018-08-06T11:50:28
2018-08-06T11:55:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790786833333332,36.89579431666667,Facebook Matatu Project,Umoinner,2018-08-06T11:55:35
2018-08-06T12:06:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790929,36.895777966666664,Facebook Matatu Project,Umoinner,2018-08-06T12:06:42
2018-08-06T12:00:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790929,36.895777966666664,Facebook Matatu Project,Umoinner,2018-08-06T12:07:38
2018-08-06T12:10:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790814666666668,36.895753733333336,Facebook Matatu Project,Umoinner,2018-08-06T12:10:57
2018-08-06T12:16:03,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790992666666667,36.89568213333333,Facebook Matatu Project,Umoinner,2018-08-06T12:16:04
2018-08-06T12:21:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790831833333334,36.89573803333333,Facebook Matatu Project,Umoinner,2018-08-06T12:21:12
2018-08-06T12:36:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791170833333334,36.89577791666667,Facebook Matatu Project,Umoinner,2018-08-06T12:36:39
2018-08-06T12:41:39,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T12:41:47
2018-08-06T12:46:46,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T12:46:47
2018-08-06T12:51:53,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T12:52:01
2018-08-06T12:57:51,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T13:08:54
2018-08-06T13:03:21,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T13:08:54
2018-08-06T13:07:15,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27905205,36.89574855,Facebook Matatu Project,Umoinner,2018-08-06T13:08:54
2018-08-06T13:17:29,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27911665,36.89580026666667,Facebook Matatu Project,Umoinner,2018-08-06T13:17:30
2018-08-06T13:12:22,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791872333333334,36.8957698,Facebook Matatu Project,Umoinner,2018-08-06T13:18:57
2018-08-06T13:22:36,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27911665,36.89580026666667,Facebook Matatu Project,Umoinner,2018-08-06T13:22:37
2018-08-06T13:27:43,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.896061966666664,Facebook Matatu Project,Umoinner,2018-08-06T13:27:47
2018-08-06T13:38:28,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790625666666666,36.89579951666666,Facebook Matatu Project,Umoinner,2018-08-06T13:38:30
2018-08-06T13:32:51,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790544166666666,36.89600826666667,Facebook Matatu Project,Umoinner,2018-08-06T13:41:05
2018-08-06T13:43:05,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790625666666666,36.89579951666666,Facebook Matatu Project,Umoinner,2018-08-06T13:43:16
2018-08-06T13:48:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790625666666666,36.89579951666666,Facebook Matatu Project,Umoinner,2018-08-06T13:49:00
2018-08-06T13:53:19,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791050666666666,36.89580433333333,Facebook Matatu Project,Umoinner,2018-08-06T13:53:21
2018-08-06T13:58:27,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791050666666666,36.89580433333333,Facebook Matatu Project,Umoinner,2018-08-06T13:58:35
2018-08-06T14:18:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790992833333332,36.895795183333334,Facebook Matatu Project,Umoinner,2018-08-06T14:18:57
2018-08-06T14:03:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27909995,36.895802333333336,Facebook Matatu Project,Umoinner,2018-08-06T14:23:24
2018-08-06T14:08:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790992833333332,36.895795183333334,Facebook Matatu Project,Umoinner,2018-08-06T14:23:25
2018-08-06T14:13:48,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790992833333332,36.895795183333334,Facebook Matatu Project,Umoinner,2018-08-06T14:23:25
2018-08-06T14:24:02,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791289166666666,36.89571961666667,Facebook Matatu Project,Umoinner,2018-08-06T14:24:06
2018-08-06T14:29:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791377333333334,36.89580133333333,Facebook Matatu Project,Umoinner,2018-08-06T14:29:11
2018-08-06T14:34:17,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791377333333334,36.89580133333333,Facebook Matatu Project,Umoinner,2018-08-06T14:34:19
2018-08-06T14:39:24,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790873833333334,36.895652516666665,Facebook Matatu Project,Umoinner,2018-08-06T14:39:32
2018-08-06T14:44:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790873833333334,36.895652516666665,Facebook Matatu Project,Umoinner,2018-08-06T14:44:47
2018-08-06T14:59:53,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790873833333334,36.895652516666665,Facebook Matatu Project,Umoinner,2018-08-06T14:59:55
2018-08-06T14:54:46,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790873833333334,36.895652516666665,Facebook Matatu Project,Umoinner,2018-08-06T15:00:08
2018-08-06T15:06:51,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791185166666668,36.89578733333333,Facebook Matatu Project,Umoinner,2018-08-06T15:06:55
2018-08-06T15:11:27,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791190666666665,36.8957645,Facebook Matatu Project,Umoinner,2018-08-06T15:11:31
2018-08-06T15:15:15,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.89575275,Facebook Matatu Project,Umoinner,2018-08-06T15:15:16
2018-08-06T15:20:22,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.89575275,Facebook Matatu Project,Umoinner,2018-08-06T15:20:30
2018-08-06T15:25:29,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.89575275,Facebook Matatu Project,Umoinner,2018-08-06T15:25:30
2018-08-06T15:30:36,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.89575275,Facebook Matatu Project,Umoinner,2018-08-06T15:30:38
2018-08-06T15:35:43,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791022333333333,36.89575275,Facebook Matatu Project,Umoinner,2018-08-06T15:35:47
2018-08-06T15:40:51,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791019333333333,36.89575315,Facebook Matatu Project,Umoinner,2018-08-06T15:40:52
2018-08-06T15:46:32,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791469333333334,36.89575653333333,Facebook Matatu Project,Umoinner,2018-08-06T16:01:12
2018-08-06T15:51:05,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790991166666668,36.89575141666667,Facebook Matatu Project,Umoinner,2018-08-06T16:01:12
2018-08-06T15:57:02,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790991166666668,36.89575141666667,Facebook Matatu Project,Umoinner,2018-08-06T16:01:12
2018-08-06T15:59:12,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790991166666668,36.89575141666667,Facebook Matatu Project,Umoinner,2018-08-06T16:01:12
2018-08-06T16:07:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791227666666667,36.89578898333333,Facebook Matatu Project,Umoinner,2018-08-06T16:07:18
2018-08-06T16:01:19,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790991166666668,36.89575141666667,Facebook Matatu Project,Umoinner,2018-08-06T16:11:14
2018-08-06T16:11:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790790333333333,36.895775183333335,Facebook Matatu Project,Umoinner,2018-08-06T16:11:42
2018-08-06T16:17:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27908825,36.89577751666667,Facebook Matatu Project,Umoinner,2018-08-06T16:17:46
2018-08-06T16:22:37,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:22:41
2018-08-06T16:37:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:37:12
2018-08-06T16:42:17,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:42:21
2018-08-06T16:26:56,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:43:31
2018-08-06T16:32:03,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:43:31
2018-08-06T16:47:24,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:47:26
2018-08-06T16:57:39,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T16:57:42
2018-08-06T17:02:46,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T17:02:47
2018-08-06T17:13:37,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791355833333333,36.8957955,Facebook Matatu Project,Umoinner,2018-08-06T17:13:38
2018-08-06T16:53:49,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790813833333334,36.89572998333333,Facebook Matatu Project,Umoinner,2018-08-06T17:14:43
2018-08-06T17:07:53,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791390833333334,36.89577321666667,Facebook Matatu Project,Umoinner,2018-08-06T17:14:44
2018-08-06T17:18:08,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791355833333333,36.8957955,Facebook Matatu Project,Umoinner,2018-08-06T17:18:12
2018-08-06T17:23:15,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790906,36.89580281666667,Facebook Matatu Project,Umoinner,2018-08-06T17:23:16
2018-08-06T17:28:22,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790738166666666,36.89573753333333,Facebook Matatu Project,Umoinner,2018-08-06T17:28:23
2018-08-06T17:43:44,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790393166666667,36.89575021666667,Facebook Matatu Project,Umoinner,2018-08-06T17:43:44
2018-08-06T17:48:56,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790393166666667,36.89575021666667,Facebook Matatu Project,Umoinner,2018-08-06T17:48:58
2018-08-06T17:53:59,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790453833333333,36.89579656666667,Facebook Matatu Project,Umoinner,2018-08-06T17:54:00
2018-08-06T17:35:13,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790738166666666,36.89573753333333,Facebook Matatu Project,Umoinner,2018-08-06T17:55:04
2018-08-06T17:38:37,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790393166666667,36.89575021666667,Facebook Matatu Project,Umoinner,2018-08-06T17:55:04
2018-08-06T17:59:06,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791925166666667,36.89574591666667,Facebook Matatu Project,Umoinner,2018-08-06T17:59:09
2018-08-06T18:04:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2792132166666668,36.895812533333334,Facebook Matatu Project,Umoinner,2018-08-06T18:04:38
2018-08-06T18:14:42,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2792132166666668,36.895812533333334,Facebook Matatu Project,Umoinner,2018-08-06T18:14:44
2018-08-06T18:10:01,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2792132166666668,36.895812533333334,Facebook Matatu Project,Umoinner,2018-08-06T18:15:08
2018-08-06T18:19:50,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791558166666666,36.89581115,Facebook Matatu Project,Umoinner,2018-08-06T18:19:59
2018-08-06T18:24:42,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791558166666666,36.89581115,Facebook Matatu Project,Umoinner,2018-08-06T18:24:42
2018-08-06T18:30:02,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791511666666666,36.89577873333333,Facebook Matatu Project,Umoinner,2018-08-06T18:30:06
2018-08-06T18:40:38,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791237166666667,36.895750316666664,Facebook Matatu Project,Umoinner,2018-08-06T18:40:41
2018-08-06T18:49:45,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791201333333333,36.89575396666667,Facebook Matatu Project,Umoinner,2018-08-06T18:49:55
2018-08-06T18:51:27,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791344,36.89568135,Facebook Matatu Project,Umoinner,2018-08-06T18:51:29
2018-08-06T18:51:37,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791344,36.89568135,Facebook Matatu Project,Umoinner,2018-08-06T18:51:38
2018-08-06T18:49:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791201333333333,36.89575396666667,Facebook Matatu Project,Umoinner,2018-08-06T18:55:13
2018-08-06T18:57:04,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790712499999999,36.895720483333335,Facebook Matatu Project,Umoinner,2018-08-06T18:57:05
2018-08-06T19:06:27,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791219,36.895823916666664,Facebook Matatu Project,Umoinner,2018-08-06T19:06:43
2018-08-06T19:10:47,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790996166666666,36.895776633333334,Facebook Matatu Project,Umoinner,2018-08-06T19:10:48
2018-08-06T19:15:54,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2792150833333333,36.89577593333333,Facebook Matatu Project,Umoinner,2018-08-06T19:15:56
2018-08-06T19:22:56,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790378666666666,36.89575753333333,Facebook Matatu Project,Umoinner,2018-08-06T19:23:09
2018-08-06T19:27:08,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790378666666666,36.89575753333333,Facebook Matatu Project,Umoinner,2018-08-06T19:27:12
2018-08-06T19:27:15,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790378666666666,36.89575753333333,Facebook Matatu Project,Umoinner,2018-08-06T19:27:17
2018-08-06T19:34:04,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790795833333333,36.8958165,Facebook Matatu Project,Umoinner,2018-08-06T19:34:05
2018-08-06T19:34:15,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790795833333333,36.8958165,Facebook Matatu Project,Umoinner,2018-08-06T19:34:16
2018-08-06T19:41:30,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790509833333332,36.89578255,Facebook Matatu Project,Umoinner,2018-08-06T19:41:38
2018-08-06T19:37:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790509833333332,36.89578255,Facebook Matatu Project,Umoinner,2018-08-06T19:46:51
2018-08-06T19:59:28,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790670666666666,36.89582621666667,Facebook Matatu Project,Umoinner,2018-08-06T19:59:28
2018-08-06T20:02:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790532333333333,36.895794466666665,Facebook Matatu Project,Umoinner,2018-08-06T20:02:42
2018-08-06T20:07:07,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790532333333333,36.895794466666665,Facebook Matatu Project,Umoinner,2018-08-06T20:07:11
2018-08-06T20:12:43,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790532333333333,36.895794466666665,Facebook Matatu Project,Umoinner,2018-08-06T20:12:44
2018-08-06T20:17:21,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790532333333333,36.895794466666665,Facebook Matatu Project,Umoinner,2018-08-06T20:17:22
2018-08-06T20:22:28,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790861333333332,36.89578696666667,Facebook Matatu Project,Umoinner,2018-08-06T20:22:29
2018-08-06T20:02:17,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790532333333333,36.895794466666665,Facebook Matatu Project,Umoinner,2018-08-06T20:22:31
2018-08-06T20:28:29,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790816833333334,36.895742483333336,Facebook Matatu Project,Umoinner,2018-08-06T20:28:32
2018-08-06T20:32:43,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790797333333332,36.89572268333333,Facebook Matatu Project,Umoinner,2018-08-06T20:32:47
2018-08-06T20:43:25,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27911115,36.8957597,Facebook Matatu Project,Umoinner,2018-08-06T20:43:26
2018-08-06T20:48:04,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790712333333334,36.8957316,Facebook Matatu Project,Umoinner,2018-08-06T20:48:05
2018-08-06T20:53:12,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790712333333334,36.8957316,Facebook Matatu Project,Umoinner,2018-08-06T20:53:13
2018-08-06T21:03:26,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27909485,36.89574175,Facebook Matatu Project,Umoinner,2018-08-06T21:03:27
2018-08-06T20:58:19,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790712333333334,36.8957316,Facebook Matatu Project,Umoinner,2018-08-06T21:04:09
2018-08-06T21:08:33,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790683666666667,36.895745233333336,Facebook Matatu Project,Umoinner,2018-08-06T21:08:34
2018-08-06T21:13:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790867666666665,36.895721083333335,Facebook Matatu Project,Umoinner,2018-08-06T21:13:42
2018-08-06T21:18:48,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27908175,36.895745633333334,Facebook Matatu Project,Umoinner,2018-08-06T21:18:49
2018-08-06T21:23:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790768833333335,36.8957461,Facebook Matatu Project,Umoinner,2018-08-06T21:23:56
2018-08-06T21:29:02,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790768833333335,36.8957461,Facebook Matatu Project,Umoinner,2018-08-06T21:29:04
2018-08-06T21:34:10,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2790768833333335,36.8957461,Facebook Matatu Project,Umoinner,2018-08-06T21:34:10
2018-08-06T21:39:17,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791218833333333,36.895728016666666,Facebook Matatu Project,Umoinner,2018-08-06T21:39:19
2018-08-06T21:44:24,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791218833333333,36.895728016666666,Facebook Matatu Project,Umoinner,2018-08-06T21:44:27
2018-08-06T21:49:32,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791124666666667,36.89575065,Facebook Matatu Project,Umoinner,2018-08-06T21:49:33
2018-08-06T21:54:39,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791124666666667,36.89575065,Facebook Matatu Project,Umoinner,2018-08-06T21:54:40
2018-08-06T21:59:46,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791044166666667,36.89572995,Facebook Matatu Project,Umoinner,2018-08-06T21:59:47
2018-08-07T05:21:12,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27909705,36.89572616666667,Facebook Matatu Project,Umoinner,2018-08-07T05:21:16
2018-08-07T05:26:20,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27909705,36.89572616666667,Facebook Matatu Project,Umoinner,2018-08-07T05:26:21
2018-08-07T05:36:34,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791309,36.89571338333333,Facebook Matatu Project,Umoinner,2018-08-07T05:36:35
2018-08-07T05:46:48,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791309,36.89576448333333,Facebook Matatu Project,Umoinner,2018-08-07T05:46:52
2018-08-07T05:41:41,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791309,36.89571338333333,Facebook Matatu Project,Umoinner,2018-08-07T05:51:15
2018-08-07T05:51:55,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791088833333333,36.89574293333333,Facebook Matatu Project,Umoinner,2018-08-07T05:51:57
2018-08-07T05:57:02,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791135166666667,36.89571613333333,Facebook Matatu Project,Umoinner,2018-08-07T06:01:16
2018-08-07T06:02:09,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791135166666667,36.89571613333333,Facebook Matatu Project,Umoinner,2018-08-07T06:02:10
2018-08-07T06:07:17,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791135166666667,36.89571613333333,Facebook Matatu Project,Umoinner,2018-08-07T06:07:18
2018-08-07T06:12:24,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27910715,36.89569316666667,Facebook Matatu Project,Umoinner,2018-08-07T06:13:30
2018-08-07T06:17:31,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.27910715,36.89569316666667,Facebook Matatu Project,Umoinner,2018-08-07T06:17:39
2018-08-07T06:27:45,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791051166666667,36.89566895,Facebook Matatu Project,Umoinner,2018-08-07T06:27:46
2018-08-07T06:33:04,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791051166666667,36.89566895,Facebook Matatu Project,Umoinner,2018-08-07T06:33:06
2018-08-07T06:37:59,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791051166666667,36.89566895,Facebook Matatu Project,Umoinner,2018-08-07T06:38:00
2018-08-07T06:43:07,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791051166666667,36.89566895,Facebook Matatu Project,Umoinner,2018-08-07T06:43:11
2018-08-07T06:22:38,139a0121-ea99-4b91-99d6-5181e2fbb16a,'-1.2791309,36.89568718333334,Facebook Matatu Project,Umoinner,2018-08-07T06:45:33
